sheet,category,code,name,tier,unit_price,hours,equipment,hourly_rate,material_mark_up,description
HVAC,Fireplace Glass,ACR0240,"Replace Fireplace Glass with new tempered glass 36""x20""",MEMBER,951.58,1,125.00,865.00,192.31,"Replace Fireplace Glass with new tempered glass 36""x20"" and new gasket for Gas Fireplaces ONLY"
HVAC,Fireplace Glass,ACR0240,"Replace Fireplace Glass with new tempered glass 36""x20""",STANDARD,1057.31,1,125.00,865.00,192.31,"Replace Fireplace Glass with new tempered glass 36""x20"" and new gasket for Gas Fireplaces ONLY"
HVAC,Fireplace Glass,ACR0240,"Replace Fireplace Glass with new tempered glass 36""x20""",RUMI,1174.79,1,125.00,865.00,192.31,"Replace Fireplace Glass with new tempered glass 36""x20"" and new gasket for Gas Fireplaces ONLY"
HVAC,Fireplace Glass,ACR0240,Clean fireplace Glass Only,MEMBER,247.40,0.3,10.00,865.00,15.38,Clean glass on firepalce only
HVAC,Fireplace Glass,ACR0240,Clean fireplace Glass Only,STANDARD,274.88,0.3,10.00,865.00,15.38,Clean glass on firepalce only
HVAC,Fireplace Glass,ACR0240,Clean fireplace Glass Only,RUMI,305.43,0.3,10.00,865.00,15.38,Clean glass on firepalce only
HVAC,Fireplace Glass,ACR0240,Replace gasket on gas fireplace,MEMBER,692.03,0.8,50.00,865.00,76.92,Replace Fireplace Gasket
HVAC,Fireplace Glass,ACR0240,Replace gasket on gas fireplace,STANDARD,768.92,0.8,50.00,865.00,76.92,Replace Fireplace Gasket
HVAC,Fireplace Glass,ACR0240,Replace gasket on gas fireplace,RUMI,854.36,0.8,50.00,865.00,76.92,Replace Fireplace Gasket
HVAC,Fireplace Glass,ACR0240,Replace gasket on wood fireplace,MEMBER,415.25,0.4,75.00,865.00,115.38,Replace Gasket on door
HVAC,Fireplace Glass,ACR0240,Replace gasket on wood fireplace,STANDARD,461.38,0.4,75.00,865.00,115.38,Replace Gasket on door
HVAC,Fireplace Glass,ACR0240,Replace gasket on wood fireplace,RUMI,512.65,0.4,75.00,865.00,115.38,Replace Gasket on door
HVAC,CO/Smoke Detectors,ACR0240,Supply and install combination detector,MEMBER,136.00,0.1,42.00,865.00,64.62,Supply and install 1 - plug in combination CO and smoke detector
HVAC,CO/Smoke Detectors,ACR0240,Supply and install combination detector,STANDARD,151.12,0.1,42.00,865.00,64.62,Supply and install 1 - plug in combination CO and smoke detector
HVAC,CO/Smoke Detectors,ACR0240,Supply and install combination detector,RUMI,167.91,0.1,42.00,865.00,64.62,Supply and install 1 - plug in combination CO and smoke detector
HVAC,Switch,ACR0240,Replace wall switch,MEMBER,164.67,0.2,6.48,865.00,9.97,Replace with new fireplace wall switch
HVAC,Switch,ACR0240,Replace wall switch,STANDARD,182.97,0.2,6.48,865.00,9.97,Replace with new fireplace wall switch
HVAC,Switch,ACR0240,Replace wall switch,RUMI,203.30,0.2,6.48,865.00,9.97,Replace with new fireplace wall switch
HVAC,Switch,ACR0240,Replace rocker switch,MEMBER,104.67,0.13,2.50,865.00,3.85,Replace with new fireplace rocker switch
HVAC,Switch,ACR0240,Replace rocker switch,STANDARD,116.30,0.13,2.50,865.00,3.85,Replace with new fireplace rocker switch
HVAC,Switch,ACR0240,Replace rocker switch,RUMI,129.22,0.13,2.50,865.00,3.85,Replace with new fireplace rocker switch
HVAC,Condensate Repairs,ACR0240,Repair Leak On Condensate Drain Pipe,MEMBER,212.60,0.25,12.98,865.00,19.97,Repair leak on 3/4 or 1-in plastic condensate drain pipe
HVAC,Condensate Repairs,ACR0240,Repair Leak On Condensate Drain Pipe,STANDARD,236.22,0.25,12.98,865.00,19.97,Repair leak on 3/4 or 1-in plastic condensate drain pipe
HVAC,Condensate Repairs,ACR0240,Repair Leak On Condensate Drain Pipe,RUMI,262.47,0.25,12.98,865.00,19.97,Repair leak on 3/4 or 1-in plastic condensate drain pipe
HVAC,Condensate Repairs,ACR0240,Flush & Clear Drain Line,MEMBER,186.11,0.2,21.96,865.00,33.78,Use compresed nitrogen to clear drain line
HVAC,Condensate Repairs,ACR0240,Flush & Clear Drain Line,STANDARD,206.78,0.2,21.96,865.00,33.78,Use compresed nitrogen to clear drain line
HVAC,Condensate Repairs,ACR0240,Flush & Clear Drain Line,RUMI,229.76,0.2,21.96,865.00,33.78,Use compresed nitrogen to clear drain line
HVAC,Condensate Repairs,ACR0240,Service Clogged Condensate Pump,MEMBER,492.02,0.6,18.00,865.00,27.69,"Remove & disassemble condensate pump, clean with algae neutralizer & water, reassemble, and reinstall"
HVAC,Condensate Repairs,ACR0240,Service Clogged Condensate Pump,STANDARD,546.69,0.6,18.00,865.00,27.69,"Remove & disassemble condensate pump, clean with algae neutralizer & water, reassemble, and reinstall"
HVAC,Condensate Repairs,ACR0240,Service Clogged Condensate Pump,RUMI,607.44,0.6,18.00,865.00,27.69,"Remove & disassemble condensate pump, clean with algae neutralizer & water, reassemble, and reinstall"
HVAC,Condensate Repairs,ACR0240,Replace Existing Condensate Pump,MEMBER,522.17,0.5,96.00,865.00,147.69,"Disconnect existing pump and install new condensate pump, connect to existing drain hose"
HVAC,Condensate Repairs,ACR0240,Replace Existing Condensate Pump,STANDARD,580.19,0.5,96.00,865.00,147.69,"Disconnect existing pump and install new condensate pump, connect to existing drain hose"
HVAC,Condensate Repairs,ACR0240,Replace Existing Condensate Pump,RUMI,644.66,0.5,96.00,865.00,147.69,"Disconnect existing pump and install new condensate pump, connect to existing drain hose"
HVAC,Condensate Repairs,ACR0240,Install New Condensate Pump System,MEMBER,937.73,1,115.00,865.00,176.92,"Install new condensate pump, tie in electrical, run new drain hose, connect to system"
HVAC,Condensate Repairs,ACR0240,Install New Condensate Pump System,STANDARD,1041.92,1,115.00,865.00,176.92,"Install new condensate pump, tie in electrical, run new drain hose, connect to system"
HVAC,Condensate Repairs,ACR0240,Install New Condensate Pump System,RUMI,1157.69,1,115.00,865.00,176.92,"Install new condensate pump, tie in electrical, run new drain hose, connect to system"
HVAC,Condensate Repairs,ACR0240,Replace or Install 6' of drain hose,MEMBER,133.39,0.15,12.00,865.00,18.46,"Install new 3/4"" drain hose (clear flexible)"
HVAC,Condensate Repairs,ACR0240,Replace or Install 6' of drain hose,STANDARD,148.21,0.15,12.00,865.00,18.46,"Install new 3/4"" drain hose (clear flexible)"
HVAC,Condensate Repairs,ACR0240,Replace or Install 6' of drain hose,RUMI,164.68,0.15,12.00,865.00,18.46,"Install new 3/4"" drain hose (clear flexible)"
HVAC,Humidifiers,ACR0240,Install New Flow thru Humidifier 12 Gpd,MEMBER,1383.75,1.5,156.00,865.00,240.00,"Install new humidifier on supply plenum, run low voltage & high voltage wiring, install humidistat, and connect to water line."
HVAC,Humidifiers,ACR0240,Install New Flow thru Humidifier 12 Gpd,STANDARD,1537.50,1.5,156.00,865.00,240.00,"Install new humidifier on supply plenum, run low voltage & high voltage wiring, install humidistat, and connect to water line."
HVAC,Humidifiers,ACR0240,Install New Flow thru Humidifier 12 Gpd,RUMI,1708.33,1.5,156.00,865.00,240.00,"Install new humidifier on supply plenum, run low voltage & high voltage wiring, install humidistat, and connect to water line."
HVAC,Humidifiers,ACR0240,Humidistat,MEMBER,296.36,0.3,45.36,865.00,69.78,Replace defective humidistat w/new
HVAC,Humidifiers,ACR0240,Humidistat,STANDARD,329.28,0.3,45.36,865.00,69.78,Replace defective humidistat w/new
HVAC,Humidifiers,ACR0240,Humidistat,RUMI,365.87,0.3,45.36,865.00,69.78,Replace defective humidistat w/new
HVAC,Humidifiers,ACR0240,Humidistat (fully computerized),MEMBER,979.27,1,145.00,865.00,223.08,Install humidistat with Generalaire HBX4
HVAC,Humidifiers,ACR0240,Humidistat (fully computerized),STANDARD,1088.08,1,145.00,865.00,223.08,Install humidistat with Generalaire HBX4
HVAC,Humidifiers,ACR0240,Humidistat (fully computerized),RUMI,1208.97,1,145.00,865.00,223.08,Install humidistat with Generalaire HBX4
HVAC,Humidifiers,ACR0240,Humidifier Pad,MEMBER,165.24,0.15,35.00,865.00,53.85,"Replace humidifier pad w/new, required every heating season"
HVAC,Humidifiers,ACR0240,Humidifier Pad,STANDARD,183.60,0.15,35.00,865.00,53.85,"Replace humidifier pad w/new, required every heating season"
HVAC,Humidifiers,ACR0240,Humidifier Pad,RUMI,204.00,0.15,35.00,865.00,53.85,"Replace humidifier pad w/new, required every heating season"
HVAC,Humidifiers,ACR0240,Solinoid Valve,MEMBER,328.78,0.2,125.00,865.00,192.31,Replace solenoid valve
HVAC,Humidifiers,ACR0240,Solinoid Valve,STANDARD,365.31,0.2,125.00,865.00,192.31,Replace solenoid valve
HVAC,Humidifiers,ACR0240,Solinoid Valve,RUMI,405.90,0.2,125.00,865.00,192.31,Replace solenoid valve
HVAC,Humidifiers,ACR0240,Replace Saddle Valve,MEMBER,213.85,0.2,42.00,865.00,64.62,Replace leaking or old saddle valve
HVAC,Humidifiers,ACR0240,Replace Saddle Valve,STANDARD,237.62,0.2,42.00,865.00,64.62,Replace leaking or old saddle valve
HVAC,Humidifiers,ACR0240,Replace Saddle Valve,RUMI,264.02,0.2,42.00,865.00,64.62,Replace leaking or old saddle valve
HVAC,Duct Cleaning,ACR0240,Duct clean ductwork,MEMBER,292.50,0.58,0.00,865.00,0.00,Duct clean ductwork up to 18 vents. (After hours add $150.00. If technician is willing)
HVAC,Duct Cleaning,ACR0240,Duct clean ductwork,STANDARD,325.00,0.58,0.00,865.00,0.00,Duct clean ductwork up to 18 vents. (After hours add $150.00. If technician is willing)
HVAC,Duct Cleaning,ACR0240,Duct clean ductwork,RUMI,361.11,0.58,0.00,865.00,0.00,Duct clean ductwork up to 18 vents. (After hours add $150.00. If technician is willing)
HVAC,Duct Cleaning,ACR0240,Duct clean 2nd furnace's ductwork,MEMBER,247.50,0.45,0.00,865.00,0.00,Duct clean 2nd furnace's ductwork up to 18 vents in house we are already at. (After hours add $150.00. If technician is willing)
HVAC,Duct Cleaning,ACR0240,Duct clean 2nd furnace's ductwork,STANDARD,275.00,0.45,0.00,865.00,0.00,Duct clean 2nd furnace's ductwork up to 18 vents in house we are already at. (After hours add $150.00. If technician is willing)
HVAC,Duct Cleaning,ACR0240,Duct clean 2nd furnace's ductwork,RUMI,305.56,0.45,0.00,865.00,0.00,Duct clean 2nd furnace's ductwork up to 18 vents in house we are already at. (After hours add $150.00. If technician is willing)
HVAC,Duct Cleaning,ACR0240,Duct clean extra vents after the 18. Price per vent,MEMBER,9.00,0.011,0.00,865.00,0.00,Duct clean extra vents after 18 on the original price
HVAC,Duct Cleaning,ACR0240,Duct clean extra vents after the 18. Price per vent,STANDARD,10.00,0.011,0.00,865.00,0.00,Duct clean extra vents after 18 on the original price
HVAC,Duct Cleaning,ACR0240,Duct clean extra vents after the 18. Price per vent,RUMI,11.11,0.011,0.00,865.00,0.00,Duct clean extra vents after 18 on the original price
HVAC,Duct Cleaning,ACR0240,Sanitize Furnace Ductwork,MEMBER,423.87,0.5,25.00,865.00,38.46,Santize Furance Ductwork while doing duct cleaning (already at the house)
HVAC,Duct Cleaning,ACR0240,Sanitize Furnace Ductwork,STANDARD,470.96,0.5,25.00,865.00,38.46,Santize Furance Ductwork while doing duct cleaning (already at the house)
HVAC,Duct Cleaning,ACR0240,Sanitize Furnace Ductwork,RUMI,523.29,0.5,25.00,865.00,38.46,Santize Furance Ductwork while doing duct cleaning (already at the house)
HVAC,Duct Cleaning,ACR0240,Clean dryer vent,MEMBER,155.70,0.2,0.00,865.00,0.00,Clean dryer vent (Not at the house)
HVAC,Duct Cleaning,ACR0240,Clean dryer vent,STANDARD,173.00,0.2,0.00,865.00,0.00,Clean dryer vent (Not at the house)
HVAC,Duct Cleaning,ACR0240,Clean dryer vent,RUMI,192.22,0.2,0.00,865.00,0.00,Clean dryer vent (Not at the house)
HVAC,Duct Cleaning,ACR0240,Clean dryer vent,MEMBER,116.78,0.15,0.00,865.00,0.00,Clean dryer vent (while already at the house)
HVAC,Duct Cleaning,ACR0240,Clean dryer vent,STANDARD,129.75,0.15,0.00,865.00,0.00,Clean dryer vent (while already at the house)
HVAC,Duct Cleaning,ACR0240,Clean dryer vent,RUMI,144.17,0.15,0.00,865.00,0.00,Clean dryer vent (while already at the house)
HVAC,Duct Cleaning,ACR0240,Chimney sweeping,MEMBER,270.00,0.51,0.00,865.00,0.00,Chimney sweep 1 - wood chimney vent
HVAC,Duct Cleaning,ACR0240,Chimney sweeping,STANDARD,300.00,0.51,0.00,865.00,0.00,Chimney sweep 1 - wood chimney vent
HVAC,Duct Cleaning,ACR0240,Chimney sweeping,RUMI,333.33,0.51,0.00,865.00,0.00,Chimney sweep 1 - wood chimney vent
HVAC,Duct Cleaning,ACR0240,Clean Blower Wheel & Compartment with Duct Cleaning,MEMBER,194.63,0.25,,865.00,0.00,Clean wheel and motor to remove buildup while doing a duct clean
HVAC,Duct Cleaning,ACR0240,Clean Blower Wheel & Compartment with Duct Cleaning,STANDARD,216.25,0.25,,865.00,0.00,Clean wheel and motor to remove buildup while doing a duct clean
HVAC,Duct Cleaning,ACR0240,Clean Blower Wheel & Compartment with Duct Cleaning,RUMI,240.28,0.25,,865.00,0.00,Clean wheel and motor to remove buildup while doing a duct clean
HVAC,Duct Cleaning,ACR0240,Clean Bathroom fan vents,MEMBER,31.14,0.04,,865.00,0.00,Remove cover and clean bathroom fan by blowing air and sucking the debris from the fan. Note this is only with duct cleans and does not clean the vent pipe.
HVAC,Duct Cleaning,ACR0240,Clean Bathroom fan vents,STANDARD,34.60,0.04,,865.00,0.00,Remove cover and clean bathroom fan by blowing air and sucking the debris from the fan. Note this is only with duct cleans and does not clean the vent pipe.
HVAC,Duct Cleaning,ACR0240,Clean Bathroom fan vents,RUMI,38.44,0.04,,865.00,0.00,Remove cover and clean bathroom fan by blowing air and sucking the debris from the fan. Note this is only with duct cleans and does not clean the vent pipe.
HVAC,Air Side Diagnostics & Solutions,ACR0240,Repair Torn or Damage Flex Duct,MEMBER,288.93,0.3,40.00,865.00,61.54,Repair flex duct using tapes and adhesives
HVAC,Air Side Diagnostics & Solutions,ACR0240,Repair Torn or Damage Flex Duct,STANDARD,321.04,0.3,40.00,865.00,61.54,Repair flex duct using tapes and adhesives
HVAC,Air Side Diagnostics & Solutions,ACR0240,Repair Torn or Damage Flex Duct,RUMI,356.71,0.3,40.00,865.00,61.54,Repair flex duct using tapes and adhesives
HVAC,Air Side Diagnostics & Solutions,ACR0240,Replace Flex Duct up to 25',MEMBER,780.07,0.9,57.36,865.00,88.25,Remove existing duct run and replace with new
HVAC,Air Side Diagnostics & Solutions,ACR0240,Replace Flex Duct up to 25',STANDARD,866.75,0.9,57.36,865.00,88.25,Remove existing duct run and replace with new
HVAC,Air Side Diagnostics & Solutions,ACR0240,Replace Flex Duct up to 25',RUMI,963.05,0.9,57.36,865.00,88.25,Remove existing duct run and replace with new
HVAC,Air Side Diagnostics & Solutions,ACR0240,Provide New Air Duct to Room,MEMBER,910.54,1,95.36,865.00,146.71,"Installation includes new duct, boot, and register"
HVAC,Air Side Diagnostics & Solutions,ACR0240,Provide New Air Duct to Room,STANDARD,1011.71,1,95.36,865.00,146.71,"Installation includes new duct, boot, and register"
HVAC,Air Side Diagnostics & Solutions,ACR0240,Provide New Air Duct to Room,RUMI,1124.12,1,95.36,865.00,146.71,"Installation includes new duct, boot, and register"
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace 5"" Media Air Filter",MEMBER,166.62,0.15,36.00,865.00,55.38,Replace Honeywell / Generalaire style media air filter w/new filter
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace 5"" Media Air Filter",STANDARD,185.13,0.15,36.00,865.00,55.38,Replace Honeywell / Generalaire style media air filter w/new filter
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace 5"" Media Air Filter",RUMI,205.71,0.15,36.00,865.00,55.38,Replace Honeywell / Generalaire style media air filter w/new filter
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace Disposable 1"" filter",MEMBER,70.16,0.075,8.50,865.00,13.08,"Replace 1"" disposable filter (In Vehicle)"
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace Disposable 1"" filter",STANDARD,77.95,0.075,8.50,865.00,13.08,"Replace 1"" disposable filter (In Vehicle)"
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace Disposable 1"" filter",RUMI,86.61,0.075,8.50,865.00,13.08,"Replace 1"" disposable filter (In Vehicle)"
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace Disposable 1"" filter",MEMBER,128.54,0.15,8.50,865.00,13.08,"Replace 1"" disposable filter (Not in Vehicle)"
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace Disposable 1"" filter",STANDARD,142.83,0.15,8.50,865.00,13.08,"Replace 1"" disposable filter (Not in Vehicle)"
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace Disposable 1"" filter",RUMI,158.70,0.15,8.50,865.00,13.08,"Replace 1"" disposable filter (Not in Vehicle)"
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace Pleated 1"" filter",MEMBER,137.54,0.15,15.00,865.00,23.08,"Replace pleated 1"" filter"
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace Pleated 1"" filter",STANDARD,152.83,0.15,15.00,865.00,23.08,"Replace pleated 1"" filter"
HVAC,Indoor Air Quality Solutions,ACR0240,"Replace Pleated 1"" filter",RUMI,169.81,0.15,15.00,865.00,23.08,"Replace pleated 1"" filter"
HVAC,Indoor Air Quality Solutions,ACR0240,"Install New 5"" Media Air Filtration System",MEMBER,1405.18,1.6,115.25,865.00,177.31,Includes installing new metal filter rack and sealing return ductwork.
HVAC,Indoor Air Quality Solutions,ACR0240,"Install New 5"" Media Air Filtration System",STANDARD,1561.31,1.6,115.25,865.00,177.31,Includes installing new metal filter rack and sealing return ductwork.
